,Route Name,Week Number,Step2 WL,Step2 Q Time,Step2 Clin Mins,Step2 Admin Mins,Step2 Sessions,Step2 DNAs,Step2 Dropout,Step2 Complete,Step2 Caseload,Run
37,Group,18,0,,1680.0,105.0,7,1.0,0.0,0.0,0,3
38,PwP,19,0,,2085.0,1050.0,70,17.0,0.0,0.0,0,3
39,Group,19,0,,1680.0,105.0,7,1.0,0.0,0.0,0,3
40,PwP,20,0,,2205.0,1110.0,74,18.0,0.0,0.0,0,3
41,Group,20,0,,1680.0,105.0,7,1.0,0.0,0.0,0,3
42,PwP,21,0,,2325.0,1170.0,78,18.0,0.0,0.0,0,3
43,Group,21,0,,1680.0,105.0,7,1.0,0.0,0.0,0,3
44,PwP,22,0,,2385.0,1200.0,80,18.0,0.0,0.0,0,3
45,Group,22,0,,1680.0,105.0,7,1.0,0.0,0.0,0,3
46,PwP,23,0,,2520.0,1275.0,85,22.0,0.0,0.0,0,3
47,Group,23,0,,1680.0,105.0,7,1.0,0.0,0.0,0,3
48,PwP,24,0,,2640.0,1335.0,89,23.0,0.0,0.0,0,3
49,Group,24,0,,1680.0,105.0,7,1.0,0.0,0.0,0,3
50,PwP,25,0,,2760.0,1395.0,93,24.0,0.0,0.0,0,3
51,Group,25,0,,1680.0,105.0,7,1.0,0.0,0.0,0,3
52,PwP,26,0,,2910.0,1470.0,98,25.0,0.0,0.0,0,3
53,Group,26,0,,1680.0,105.0,7,1.0,0.0,0.0,0,3
54,PwP,27,0,,3030.0,1530.0,102,26.0,0.0,0.0,0,3
55,Group,27,0,,1680.0,105.0,7,1.0,0.0,0.0,0,3
56,PwP,28,0,,3090.0,1560.0,104,26.0,0.0,0.0,0,3
57,Group,28,0,,1680.0,105.0,7,1.0,0.0,0.0,0,3
58,PwP,29,0,,3180.0,1605.0,107,27.0,0.0,0.0,0,3
59,Group,29,1,,2400.0,150.0,10,2.0,0.0,0.0,0,3
60,PwP,30,0,,3270.0,1665.0,111,29.0,0.0,0.0,0,3
61,Group,30,1,,3120.0,195.0,13,4.0,0.0,0.0,0,3
62,PwP,31,0,,3360.0,1710.0,114,30.0,0.0,0.0,0,3
63,Group,31,0,,3840.0,240.0,16,6.0,0.0,0.0,0,3
64,PwP,32,0,,3510.0,1785.0,119,33.0,0.0,0.0,0,3
65,Group,32,0,,3840.0,240.0,16,6.0,0.0,0.0,0,3
66,PwP,33,0,,3630.0,1845.0,123,34.0,0.0,0.0,0,3
67,Group,33,0,,3840.0,240.0,16,6.0,0.0,0.0,0,3
68,PwP,34,0,,3690.0,1875.0,125,34.0,0.0,0.0,0,3
69,Group,34,0,,3840.0,240.0,16,6.0,0.0,0.0,0,3
70,PwP,35,0,,3855.0,1950.0,130,35.0,0.0,0.0,0,3
71,Group,35,0,,3840.0,240.0,16,6.0,0.0,0.0,0,3
72,PwP,36,0,,3945.0,1995.0,133,37.0,0.0,0.0,0,3
73,Group,36,0,,3840.0,240.0,16,6.0,0.0,0.0,0,3
74,PwP,37,0,,4095.0,2070.0,138,37.0,0.0,0.0,0,3
75,Group,37,0,,3840.0,240.0,16,6.0,0.0,0.0,0,3
76,PwP,38,0,,4245.0,2145.0,143,38.0,0.0,0.0,0,3
77,Group,38,0,,3840.0,240.0,16,6.0,0.0,0.0,0,3
78,PwP,39,0,,4275.0,2175.0,145,39.0,0.0,0.0,0,3
79,Group,39,0,,3840.0,240.0,16,6.0,0.0,0.0,0,3
80,PwP,40,0,,4380.0,2220.0,148,40.0,0.0,0.0,0,3
81,Group,40,0,,3840.0,240.0,16,6.0,0.0,0.0,0,3
82,PwP,41,0,,4440.0,2250.0,150,40.0,0.0,0.0,0,3
83,Group,41,0,,3840.0,240.0,16,6.0,0.0,0.0,0,3
84,PwP,42,0,,4530.0,2295.0,153,42.0,0.0,0.0,0,3
85,Group,42,0,,3840.0,240.0,16,6.0,0.0,0.0,0,3
86,PwP,43,0,,4620.0,2340.0,156,43.0,0.0,0.0,0,3
87,Group,43,0,,3840.0,240.0,16,6.0,0.0,0.0,0,3
88,PwP,44,0,,4710.0,2385.0,159,44.0,0.0,0.0,0,3
89,Group,44,0,,3840.0,240.0,16,6.0,0.0,0.0,0,3
90,PwP,45,0,,4830.0,2445.0,163,45.0,0.0,0.0,0,3
91,Group,45,0,,3840.0,240.0,16,6.0,0.0,0.0,0,3
92,PwP,46,0,,4920.0,2490.0,166,46.0,0.0,0.0,0,3
93,Group,46,2,,4560.0,285.0,19,8.0,0.0,0.0,0,3
94,PwP,47,0,,5010.0,2535.0,169,47.0,0.0,0.0,0,3
95,Group,47,2,,5040.0,330.0,22,10.0,0.0,0.0,0,3
96,PwP,48,0,,5070.0,2565.0,171,47.0,0.0,0.0,0,3
97,Group,48,1,,5520.0,375.0,25,12.0,0.0,0.0,0,3
98,PwP,49,0,,5100.0,2595.0,173,48.0,0.0,0.0,0,3
99,Group,49,0,,6240.0,420.0,28,13.0,0.0,0.0,0,3
100,PwP,50,0,,5160.0,2625.0,175,48.0,0.0,0.0,0,3
101,Group,50,0,,6240.0,420.0,28,13.0,0.0,0.0,0,3
102,PwP,51,0,,5250.0,2670.0,178,48.0,0.0,0.0,0,3
103,Group,51,0,,6240.0,420.0,28,13.0,0.0,0.0,0,3
0,PwP,0,0,,0.0,0.0,0,0.0,0.0,0.0,0,4
1,Group,0,0,,0.0,0.0,0,0.0,0.0,0.0,0,4
2,PwP,1,0,,120.0,60.0,4,0.0,0.0,0.0,1,4
3,Group,1,0,,0.0,0.0,0,0.0,0.0,0.0,0,4
4,PwP,2,0,,210.0,105.0,7,0.0,0.0,0.0,1,4
5,Group,2,0,,0.0,0.0,0,0.0,0.0,0.0,0,4
6,PwP,3,0,,300.0,150.0,10,1.0,0.0,0.0,1,4
7,Group,3,0,,0.0,0.0,0,0.0,0.0,0.0,0,4
8,PwP,4,0,,420.0,210.0,14,3.0,0.0,0.0,1,4
9,Group,4,0,,0.0,0.0,0,0.0,0.0,0.0,0,4
10,PwP,5,0,,570.0,285.0,19,3.0,0.0,0.0,1,4
11,Group,5,0,,0.0,0.0,0,0.0,0.0,0.0,0,4
12,PwP,6,0,,690.0,345.0,23,5.0,0.0,0.0,1,4
13,Group,6,0,,0.0,0.0,0,0.0,0.0,0.0,0,4
14,PwP,7,0,,780.0,390.0,26,7.0,0.0,0.0,1,4
15,Group,7,0,,0.0,0.0,0,0.0,0.0,0.0,0,4
16,PwP,8,0,,840.0,420.0,28,7.0,0.0,0.0,1,4
17,Group,8,0,,0.0,0.0,0,0.0,0.0,0.0,0,4
18,PwP,9,0,,945.0,465.0,31,8.0,0.0,0.0,1,4
19,Group,9,0,,0.0,0.0,0,0.0,0.0,0.0,0,4
20,PwP,10,0,,1005.0,495.0,33,8.0,0.0,0.0,1,4
21,Group,10,0,,0.0,0.0,0,0.0,0.0,0.0,0,4
22,PwP,11,0,,1125.0,555.0,37,8.0,0.0,0.0,1,4
23,Group,11,0,,0.0,0.0,0,0.0,0.0,0.0,0,4
24,PwP,12,0,,1215.0,600.0,40,9.0,0.0,0.0,1,4
25,Group,12,1,,720.0,45.0,3,2.0,0.0,0.0,0,4
26,PwP,13,0,,1335.0,660.0,44,11.0,0.0,0.0,1,4
27,Group,13,1,,1440.0,90.0,6,3.0,0.0,0.0,0,4
28,PwP,14,0,,1335.0,660.0,44,11.0,0.0,0.0,1,4
29,Group,14,1,,2160.0,135.0,9,5.0,0.0,0.0,0,4
30,PwP,15,0,,1425.0,705.0,47,11.0,0.0,0.0,1,4
31,Group,15,0,,2880.0,180.0,12,5.0,0.0,0.0,0,4
32,PwP,16,0,,1485.0,750.0,50,12.0,0.0,0.0,1,4
33,Group,16,0,,2880.0,180.0,12,5.0,0.0,0.0,0,4
34,PwP,17,0,,1635.0,825.0,55,12.0,0.0,0.0,1,4
35,Group,17,0,,2880.0,180.0,12,5.0,0.0,0.0,0,4
36,PwP,18,0,,1725.0,870.0,58,14.0,0.0,0.0,1,4
37,Group,18,0,,2880.0,180.0,12,5.0,0.0,0.0,0,4
38,PwP,19,0,,1845.0,930.0,62,17.0,0.0,0.0,1,4
39,Group,19,0,,2880.0,180.0,12,5.0,0.0,0.0,0,4
40,PwP,20,0,,1995.0,1005.0,67,17.0,0.0,0.0,1,4
41,Group,20,0,,2880.0,180.0,12,5.0,0.0,0.0,0,4
42,PwP,21,0,,2115.0,1065.0,71,17.0,0.0,0.0,1,4
43,Group,21,0,,2880.0,180.0,12,5.0,0.0,0.0,0,4
44,PwP,22,0,,2235.0,1125.0,75,17.0,0.0,0.0,1,4
45,Group,22,0,,2880.0,180.0,12,5.0,0.0,0.0,0,4
46,PwP,23,0,,2325.0,1170.0,78,18.0,0.0,0.0,1,4
47,Group,23,0,,2880.0,180.0,12,5.0,0.0,0.0,0,4
48,PwP,24,0,,2415.0,1215.0,81,20.0,0.0,0.0,1,4
49,Group,24,0,,2880.0,180.0,12,5.0,0.0,0.0,0,4
50,PwP,25,0,,2505.0,1260.0,84,21.0,0.0,0.0,1,4
51,Group,25,1,,3600.0,225.0,15,7.0,0.0,0.0,0,4
52,PwP,26,0,,2595.0,1305.0,87,22.0,0.0,0.0,1,4
53,Group,26,1,,4320.0,270.0,18,9.0,0.0,0.0,0,4
54,PwP,27,0,,2655.0,1335.0,89,23.0,0.0,0.0,1,4
55,Group,27,0,,4800.0,315.0,21,10.0,0.0,0.0,0,4
56,PwP,28,0,,2775.0,1395.0,93,25.0,0.0,0.0,1,4
57,Group,28,0,,4800.0,315.0,21,10.0,0.0,0.0,0,4
58,PwP,29,0,,2910.0,1455.0,97,27.0,0.0,0.0,1,4
59,Group,29,0,,4800.0,315.0,21,10.0,0.0,0.0,0,4
60,PwP,30,0,,3000.0,1500.0,100,27.0,0.0,0.0,1,4
61,Group,30,0,,4800.0,315.0,21,10.0,0.0,0.0,0,4
62,PwP,31,0,,3060.0,1530.0,102,28.0,0.0,0.0,1,4
63,Group,31,0,,4800.0,315.0,21,10.0,0.0,0.0,0,4
64,PwP,32,0,,3180.0,1590.0,106,29.0,0.0,0.0,2,4
65,Group,32,0,,4800.0,315.0,21,10.0,0.0,0.0,0,4
66,PwP,33,0,,3330.0,1665.0,111,29.0,0.0,0.0,2,4
67,Group,33,0,,4800.0,315.0,21,10.0,0.0,0.0,0,4
68,PwP,34,0,,3390.0,1695.0,113,30.0,0.0,0.0,2,4
69,Group,34,1,,5520.0,360.0,24,11.0,0.0,0.0,0,4
70,PwP,35,0,,3510.0,1755.0,117,30.0,0.0,0.0,2,4
71,Group,35,1,,6240.0,405.0,27,12.0,0.0,0.0,0,4
72,PwP,36,0,,3570.0,1785.0,119,30.0,0.0,0.0,2,4
73,Group,36,1,,6960.0,450.0,30,13.0,0.0,0.0,0,4
74,PwP,37,0,,3660.0,1830.0,122,30.0,0.0,0.0,2,4
75,Group,37,0,,7440.0,480.0,32,14.0,0.0,0.0,0,4
76,PwP,38,0,,3750.0,1890.0,126,34.0,0.0,0.0,1,4
77,Group,38,0,,7440.0,480.0,32,14.0,0.0,0.0,0,4
78,PwP,39,0,,3870.0,1950.0,130,34.0,0.0,0.0,1,4
79,Group,39,0,,7440.0,480.0,32,14.0,0.0,0.0,0,4
80,PwP,40,0,,4005.0,2025.0,135,37.0,0.0,0.0,1,4
81,Group,40,0,,7440.0,480.0,32,14.0,0.0,0.0,0,4
82,PwP,41,0,,4095.0,2070.0,138,38.0,0.0,0.0,1,4
83,Group,41,0,,7440.0,480.0,32,14.0,0.0,0.0,0,4
84,PwP,42,0,,4155.0,2100.0,140,38.0,0.0,0.0,1,4
85,Group,42,0,,7440.0,480.0,32,14.0,0.0,0.0,0,4
86,PwP,43,0,,4275.0,2160.0,144,40.0,0.0,0.0,1,4
87,Group,43,0,,7440.0,480.0,32,14.0,0.0,0.0,0,4
88,PwP,44,0,,4410.0,2220.0,148,41.0,0.0,0.0,1,4
89,Group,44,0,,7440.0,480.0,32,14.0,0.0,0.0,0,4
90,PwP,45,0,,4530.0,2280.0,152,42.0,0.0,0.0,1,4
91,Group,45,0,,7440.0,480.0,32,14.0,0.0,0.0,0,4
92,PwP,46,0,,4680.0,2355.0,157,43.0,0.0,0.0,1,4
93,Group,46,0,,7440.0,480.0,32,14.0,0.0,0.0,0,4
94,PwP,47,0,,4740.0,2385.0,159,44.0,0.0,0.0,1,4
95,Group,47,0,,7440.0,480.0,32,14.0,0.0,0.0,0,4
96,PwP,48,0,,4815.0,2415.0,161,45.0,0.0,0.0,1,4
97,Group,48,2,,8160.0,525.0,35,16.0,0.0,0.0,0,4
98,PwP,49,0,,4875.0,2445.0,163,45.0,0.0,0.0,1,4
99,Group,49,2,,8880.0,570.0,38,18.0,0.0,0.0,0,4
100,PwP,50,0,,4935.0,2475.0,165,45.0,0.0,0.0,1,4
101,Group,50,2,,9600.0,615.0,41,19.0,0.0,0.0,0,4
102,PwP,51,0,,4965.0,2490.0,166,45.0,0.0,0.0,1,4
103,Group,51,2,,10320.0,660.0,44,20.0,0.0,0.0,0,4
0,PwP,0,0,,0.0,0.0,0,0.0,0.0,0.0,0,5
1,Group,0,0,,0.0,0.0,0,0.0,0.0,0.0,0,5
2,PwP,1,0,0.0,120.0,60.0,4,1.0,0.0,1.0,0,5
3,Group,1,0,,0.0,0.0,0,0.0,0.0,0.0,0,5
4,PwP,2,0,0.0,210.0,105.0,7,2.0,0.0,1.0,0,5
5,Group,2,0,,0.0,0.0,0,0.0,0.0,0.0,0,5
6,PwP,3,0,0.0,330.0,180.0,12,6.0,0.0,1.0,0,5
7,Group,3,0,,0.0,0.0,0,0.0,0.0,0.0,0,5
8,PwP,4,0,0.0,390.0,210.0,14,7.0,0.0,1.0,0,5
9,Group,4,0,,0.0,0.0,0,0.0,0.0,0.0,0,5
10,PwP,5,0,0.0,480.0,255.0,17,8.0,0.0,1.0,0,5
11,Group,5,0,,0.0,0.0,0,0.0,0.0,0.0,0,5
12,PwP,6,0,0.0,570.0,300.0,20,9.0,0.0,1.0,0,5
13,Group,6,0,,0.0,0.0,0,0.0,0.0,0.0,0,5
14,PwP,7,0,0.0,690.0,360.0,24,10.0,0.0,1.0,0,5
15,Group,7,0,,0.0,0.0,0,0.0,0.0,0.0,0,5
16,PwP,8,0,0.0,840.0,435.0,29,11.0,0.0,1.0,0,5
17,Group,8,0,,0.0,0.0,0,0.0,0.0,0.0,0,5
18,PwP,9,0,0.0,990.0,510.0,34,11.0,0.0,1.0,0,5
19,Group,9,0,,0.0,0.0,0,0.0,0.0,0.0,0,5
20,PwP,10,0,0.0,1080.0,555.0,37,12.0,0.0,1.0,0,5
21,Group,10,0,,0.0,0.0,0,0.0,0.0,0.0,0,5
22,PwP,11,0,0.0,1140.0,585.0,39,12.0,0.0,1.0,0,5
23,Group,11,0,,0.0,0.0,0,0.0,0.0,0.0,0,5
24,PwP,12,0,0.0,1200.0,615.0,41,13.0,0.0,1.0,0,5
25,Group,12,2,,720.0,45.0,3,2.0,0.0,0.0,0,5
26,PwP,13,0,0.0,1320.0,675.0,45,14.0,0.0,1.0,0,5
27,Group,13,2,,1440.0,90.0,6,3.0,0.0,0.0,0,5
28,PwP,14,0,0.0,1410.0,720.0,48,15.0,0.0,1.0,0,5
29,Group,14,0,,2160.0,135.0,9,5.0,0.0,0.0,0,5
30,PwP,15,0,0.0,1470.0,750.0,50,15.0,0.0,1.0,0,5
31,Group,15,0,,2160.0,135.0,9,5.0,0.0,0.0,0,5
32,PwP,16,0,0.0,1560.0,795.0,53,15.0,0.0,1.0,0,5
33,Group,16,0,,2160.0,135.0,9,5.0,0.0,0.0,0,5
34,PwP,17,0,0.0,1680.0,855.0,57,15.0,0.0,1.0,0,5
35,Group,17,0,,2160.0,135.0,9,5.0,0.0,0.0,0,5
36,PwP,18,0,0.0,1830.0,930.0,62,16.0,0.0,1.0,0,5
37,Group,18,0,,2160.0,135.0,9,5.0,0.0,0.0,0,5
38,PwP,19,0,0.0,1890.0,960.0,64,16.0,0.0,1.0,0,5
39,Group,19,0,,2160.0,135.0,9,5.0,0.0,0.0,0,5
40,PwP,20,0,0.0,2010.0,1020.0,68,18.0,0.0,1.0,0,5
41,Group,20,0,,2160.0,135.0,9,5.0,0.0,0.0,0,5
42,PwP,21,0,0.0,2130.0,1080.0,72,19.0,0.0,1.0,0,5
43,Group,21,0,,2160.0,135.0,9,5.0,0.0,0.0,0,5
44,PwP,22,0,0.0,2250.0,1140.0,76,21.0,0.0,1.0,0,5
45,Group,22,1,,2640.0,180.0,12,6.0,0.0,0.0,0,5
46,PwP,23,0,0.0,2400.0,1215.0,81,23.0,0.0,1.0,0,5
47,Group,23,1,,3360.0,225.0,15,9.0,0.0,0.0,0,5
48,PwP,24,0,0.0,2520.0,1275.0,85,25.0,0.0,1.0,0,5
49,Group,24,0,,3840.0,255.0,17,10.0,0.0,0.0,0,5
50,PwP,25,0,0.0,2640.0,1335.0,89,27.0,0.0,1.0,1,5
51,Group,25,0,,3840.0,255.0,17,10.0,0.0,0.0,0,5
52,PwP,26,0,0.0,2700.0,1365.0,91,28.0,0.0,1.0,1,5
53,Group,26,0,,3840.0,255.0,17,10.0,0.0,0.0,0,5
54,PwP,27,0,0.0,2760.0,1395.0,93,28.0,0.0,1.0,1,5
55,Group,27,0,,3840.0,255.0,17,10.0,0.0,0.0,0,5
56,PwP,28,0,0.0,2895.0,1455.0,97,30.0,0.0,1.0,1,5
57,Group,28,0,,3840.0,255.0,17,10.0,0.0,0.0,0,5
58,PwP,29,0,0.0,2925.0,1470.0,98,30.0,0.0,1.0,1,5
59,Group,29,0,,3840.0,255.0,17,10.0,0.0,0.0,0,5
60,PwP,30,0,0.0,3015.0,1530.0,102,33.0,0.0,1.0,1,5
61,Group,30,0,,3840.0,255.0,17,10.0,0.0,0.0,0,5
62,PwP,31,0,0.0,3105.0,1575.0,105,35.0,0.0,1.0,1,5
63,Group,31,0,,3840.0,255.0,17,10.0,0.0,0.0,0,5
64,PwP,32,0,0.0,3195.0,1620.0,108,36.0,0.0,1.0,1,5
65,Group,32,0,,3840.0,255.0,17,10.0,0.0,0.0,0,5
66,PwP,33,0,0.0,3345.0,1695.0,113,38.0,0.0,1.0,1,5
67,Group,33,0,,3840.0,255.0,17,10.0,0.0,0.0,0,5
68,PwP,34,0,0.0,3435.0,1740.0,116,39.0,0.0,1.0,1,5
69,Group,34,0,,3840.0,255.0,17,10.0,0.0,0.0,0,5
70,PwP,35,0,0.0,3555.0,1800.0,120,39.0,0.0,1.0,1,5
71,Group,35,0,,3840.0,255.0,17,10.0,0.0,0.0,0,5
72,PwP,36,0,0.0,3645.0,1845.0,123,39.0,0.0,1.0,1,5
73,Group,36,1,,4560.0,300.0,20,10.0,0.0,0.0,0,5
74,PwP,37,0,0.0,3780.0,1905.0,127,40.0,0.0,1.0,1,5
75,Group,37,1,,5280.0,345.0,23,10.0,0.0,0.0,0,5
76,PwP,38,0,0.0,3930.0,1980.0,132,43.0,0.0,1.0,1,5
77,Group,38,0,,5520.0,360.0,24,11.0,0.0,0.0,0,5
78,PwP,39,0,0.0,3990.0,2010.0,134,43.0,0.0,1.0,1,5
79,Group,39,0,,5520.0,360.0,24,11.0,0.0,0.0,0,5
80,PwP,40,0,0.0,4050.0,2040.0,136,43.0,0.0,1.0,1,5
81,Group,40,0,,5520.0,360.0,24,11.0,0.0,0.0,0,5
82,PwP,41,0,0.0,4140.0,2085.0,139,44.0,0.0,1.0,2,5
83,Group,41,0,,5520.0,360.0,24,11.0,0.0,0.0,0,5
84,PwP,42,0,0.0,4230.0,2145.0,143,46.0,0.0,1.0,2,5
85,Group,42,0,,5520.0,360.0,24,11.0,0.0,0.0,0,5
86,PwP,43,0,0.0,4320.0,2190.0,146,46.0,0.0,1.0,2,5
87,Group,43,0,,5520.0,360.0,24,11.0,0.0,0.0,0,5
88,PwP,44,0,0.0,4455.0,2250.0,150,47.0,0.0,1.0,2,5
89,Group,44,0,,5520.0,360.0,24,11.0,0.0,0.0,0,5
90,PwP,45,0,0.0,4545.0,2295.0,153,47.0,0.0,1.0,2,5
91,Group,45,2,,6240.0,405.0,27,13.0,0.0,0.0,0,5
92,PwP,46,0,0.0,4665.0,2355.0,157,48.0,0.0,1.0,2,5
93,Group,46,2,,6960.0,450.0,30,15.0,0.0,0.0,0,5
94,PwP,47,0,0.0,4815.0,2430.0,162,49.0,0.0,1.0,2,5
95,Group,47,0,,7440.0,480.0,32,17.0,0.0,0.0,0,5
96,PwP,48,0,0.0,4875.0,2460.0,164,49.0,0.0,1.0,2,5
97,Group,48,0,,7440.0,480.0,32,17.0,0.0,0.0,0,5
98,PwP,49,0,0.0,4995.0,2520.0,168,50.0,0.0,1.0,2,5
99,Group,49,0,,7440.0,480.0,32,17.0,0.0,0.0,0,5
100,PwP,50,0,0.0,5115.0,2580.0,172,50.0,0.0,1.0,2,5
101,Group,50,0,,7440.0,480.0,32,17.0,0.0,0.0,0,5
102,PwP,51,0,0.0,5235.0,2640.0,176,51.0,0.0,1.0,2,5
103,Group,51,0,,7440.0,480.0,32,17.0,0.0,0.0,0,5
0,PwP,0,0,,0.0,0.0,0,0.0,0.0,0.0,0,6
1,Group,0,0,,0.0,0.0,0,0.0,0.0,0.0,0,6
2,PwP,1,0,,90.0,60.0,4,2.0,0.0,0.0,0,6
3,Group,1,0,,0.0,0.0,0,0.0,0.0,0.0,0,6
4,PwP,2,0,,120.0,75.0,5,2.0,0.0,0.0,1,6
5,Group,2,0,,0.0,0.0,0,0.0,0.0,0.0,0,6
6,PwP,3,0,,270.0,150.0,10,5.0,0.0,0.0,1,6
7,Group,3,0,,0.0,0.0,0,0.0,0.0,0.0,0,6
8,PwP,4,0,,330.0,180.0,12,6.0,0.0,0.0,1,6
9,Group,4,0,,0.0,0.0,0,0.0,0.0,0.0,0,6
10,PwP,5,0,,390.0,210.0,14,6.0,0.0,0.0,2,6
11,Group,5,0,,0.0,0.0,0,0.0,0.0,0.0,0,6
12,PwP,6,0,,420.0,225.0,15,6.0,0.0,0.0,2,6
13,Group,6,0,,0.0,0.0,0,0.0,0.0,0.0,0,6
14,PwP,7,0,,480.0,255.0,17,7.0,0.0,0.0,2,6
15,Group,7,0,,0.0,0.0,0,0.0,0.0,0.0,0,6
16,PwP,8,0,,600.0,315.0,21,7.0,0.0,0.0,2,6
17,Group,8,0,,0.0,0.0,0,0.0,0.0,0.0,0,6
18,PwP,9,0,,690.0,360.0,24,7.0,0.0,0.0,2,6
19,Group,9,1,,720.0,45.0,3,2.0,0.0,0.0,0,6
20,PwP,10,0,,840.0,435.0,29,7.0,0.0,0.0,3,6
21,Group,10,1,,1440.0,90.0,6,4.0,0.0,0.0,0,6
22,PwP,11,0,,960.0,495.0,33,8.0,0.0,0.0,3,6
23,Group,11,0,,1680.0,105.0,7,4.0,0.0,0.0,0,6
24,PwP,12,0,,1050.0,540.0,36,9.0,0.0,0.0,3,6
25,Group,12,0,,1680.0,105.0,7,4.0,0.0,0.0,0,6
26,PwP,13,0,,1140.0,585.0,39,11.0,0.0,0.0,3,6
27,Group,13,0,,1680.0,105.0,7,4.0,0.0,0.0,0,6
28,PwP,14,0,,1200.0,615.0,41,11.0,0.0,0.0,3,6
29,Group,14,0,,1680.0,105.0,7,4.0,0.0,0.0,0,6
30,PwP,15,0,,1290.0,660.0,44,11.0,0.0,0.0,3,6
31,Group,15,0,,1680.0,105.0,7,4.0,0.0,0.0,0,6
32,PwP,16,0,,1350.0,690.0,46,12.0,0.0,0.0,3,6
33,Group,16,0,,1680.0,105.0,7,4.0,0.0,0.0,0,6
34,PwP,17,0,,1440.0,735.0,49,12.0,0.0,0.0,3,6
35,Group,17,0,,1680.0,105.0,7,4.0,0.0,0.0,0,6
36,PwP,18,0,,1560.0,795.0,53,12.0,0.0,0.0,2,6
37,Group,18,0,,1680.0,105.0,7,4.0,0.0,0.0,0,6
38,PwP,19,0,,1620.0,840.0,56,14.0,0.0,0.0,2,6
39,Group,19,0,,1680.0,105.0,7,4.0,0.0,0.0,0,6
40,PwP,20,0,,1710.0,885.0,59,15.0,0.0,0.0,2,6
41,Group,20,1,,2400.0,150.0,10,5.0,0.0,0.0,0,6
42,PwP,21,0,,1800.0,930.0,62,15.0,0.0,0.0,3,6
43,Group,21,1,,3120.0,195.0,13,6.0,0.0,0.0,0,6
44,PwP,22,0,,1950.0,1005.0,67,18.0,0.0,0.0,3,6
45,Group,22,0,,3840.0,240.0,16,7.0,0.0,0.0,0,6
46,PwP,23,0,,2010.0,1035.0,69,19.0,0.0,0.0,4,6
47,Group,23,0,,3840.0,240.0,16,7.0,0.0,0.0,0,6
48,PwP,24,0,,2160.0,1110.0,74,20.0,0.0,0.0,4,6
49,Group,24,0,,3840.0,240.0,16,7.0,0.0,0.0,0,6
50,PwP,25,0,,2250.0,1155.0,77,20.0,0.0,0.0,4,6
51,Group,25,0,,3840.0,240.0,16,7.0,0.0,0.0,0,6
52,PwP,26,0,,2340.0,1200.0,80,22.0,0.0,0.0,4,6
53,Group,26,0,,3840.0,240.0,16,7.0,0.0,0.0,0,6
54,PwP,27,0,,2430.0,1245.0,83,23.0,0.0,0.0,4,6
55,Group,27,0,,3840.0,240.0,16,7.0,0.0,0.0,0,6
56,PwP,28,0,,2490.0,1275.0,85,23.0,0.0,0.0,4,6
57,Group,28,0,,3840.0,240.0,16,7.0,0.0,0.0,0,6
58,PwP,29,0,,2550.0,1305.0,87,24.0,0.0,0.0,4,6
59,Group,29,1,,4560.0,285.0,19,8.0,0.0,0.0,0,6
60,PwP,30,0,,2610.0,1335.0,89,25.0,0.0,0.0,4,6
61,Group,30,1,,5280.0,330.0,22,9.0,0.0,0.0,0,6
62,PwP,31,0,,2670.0,1365.0,91,26.0,0.0,0.0,4,6
63,Group,31,1,,6000.0,375.0,25,11.0,0.0,0.0,0,6
64,PwP,32,0,,2865.0,1455.0,97,29.0,0.0,0.0,4,6
65,Group,32,0,,6000.0,375.0,25,10.0,0.0,0.0,0,6
66,PwP,33,0,,2925.0,1485.0,99,30.0,0.0,0.0,4,6
67,Group,33,0,,6000.0,375.0,25,10.0,0.0,0.0,0,6
68,PwP,34,0,,3075.0,1560.0,104,30.0,0.0,0.0,4,6
69,Group,34,0,,6000.0,375.0,25,10.0,0.0,0.0,0,6
70,PwP,35,0,,3225.0,1635.0,109,32.0,0.0,0.0,4,6
