,Route Name,Week Number,Step2 WL,Step2 Q Time,Step2 Clin Mins,Step2 Admin Mins,Step2 Sessions,Step2 DNAs,Step2 Dropout,Step2 Complete,Step2 Caseload,Run
71,Group,35,0,,6000.0,375.0,25,10.0,0.0,0.0,0,6
72,PwP,36,0,,3255.0,1650.0,110,32.0,0.0,0.0,4,6
73,Group,36,0,,6000.0,375.0,25,10.0,0.0,0.0,0,6
74,PwP,37,0,,3345.0,1695.0,113,34.0,0.0,0.0,5,6
75,Group,37,0,,6000.0,375.0,25,10.0,0.0,0.0,0,6
76,PwP,38,0,,3465.0,1770.0,118,35.0,0.0,0.0,5,6
77,Group,38,0,,6000.0,375.0,25,10.0,0.0,0.0,0,6
78,PwP,39,0,,3525.0,1800.0,120,35.0,0.0,0.0,5,6
79,Group,39,0,,6000.0,375.0,25,10.0,0.0,0.0,0,6
80,PwP,40,0,,3615.0,1845.0,123,35.0,0.0,0.0,5,6
81,Group,40,0,,6000.0,375.0,25,10.0,0.0,0.0,0,6
82,PwP,41,0,,3720.0,1890.0,126,36.0,0.0,0.0,5,6
83,Group,41,0,,6000.0,375.0,25,10.0,0.0,0.0,0,6
84,PwP,42,0,,3825.0,1935.0,129,37.0,0.0,0.0,5,6
85,Group,42,0,,6000.0,375.0,25,10.0,0.0,0.0,0,6
86,PwP,43,0,,3855.0,1950.0,130,37.0,0.0,0.0,5,6
87,Group,43,3,,6720.0,420.0,28,11.0,0.0,0.0,0,6
88,PwP,44,0,,3915.0,1980.0,132,37.0,0.0,0.0,5,6
89,Group,44,3,,7440.0,465.0,31,12.0,0.0,0.0,0,6
90,PwP,45,0,,3975.0,2010.0,134,38.0,0.0,0.0,5,6
91,Group,45,3,,8160.0,510.0,34,12.0,0.0,0.0,0,6
92,PwP,46,0,,4035.0,2040.0,136,38.0,0.0,0.0,5,6
93,Group,46,2,,8880.0,555.0,37,13.0,0.0,0.0,0,6
94,PwP,47,0,,4125.0,2085.0,139,38.0,0.0,0.0,5,6
95,Group,47,1,,9360.0,600.0,40,15.0,0.0,0.0,0,6
96,PwP,48,0,,4155.0,2100.0,140,38.0,0.0,0.0,5,6
97,Group,48,1,,9840.0,645.0,43,18.0,0.0,0.0,0,6
98,PwP,49,0,,4245.0,2145.0,143,39.0,0.0,0.0,5,6
99,Group,49,0,,10320.0,675.0,45,19.0,0.0,0.0,0,6
100,PwP,50,0,,4335.0,2190.0,146,40.0,0.0,0.0,5,6
101,Group,50,0,,10320.0,675.0,45,19.0,0.0,0.0,0,6
102,PwP,51,0,,4425.0,2235.0,149,40.0,0.0,0.0,5,6
103,Group,51,0,,10320.0,675.0,45,19.0,0.0,0.0,0,6
0,PwP,0,0,,0.0,0.0,0,0.0,0.0,0.0,0,7
1,Group,0,0,,0.0,0.0,0,0.0,0.0,0.0,0,7
2,PwP,1,0,0.0,150.0,75.0,5,1.0,0.0,1.0,0,7
3,Group,1,0,,0.0,0.0,0,0.0,0.0,0.0,0,7
4,PwP,2,0,0.0,240.0,120.0,8,2.0,0.0,1.0,0,7
5,Group,2,0,,0.0,0.0,0,0.0,0.0,0.0,0,7
6,PwP,3,0,0.0,330.0,165.0,11,3.0,0.0,1.0,1,7
7,Group,3,0,,0.0,0.0,0,0.0,0.0,0.0,0,7
8,PwP,4,0,0.0,390.0,195.0,13,3.0,0.0,1.0,1,7
9,Group,4,0,,0.0,0.0,0,0.0,0.0,0.0,0,7
10,PwP,5,0,0.0,510.0,255.0,17,4.0,0.0,1.0,1,7
11,Group,5,0,,0.0,0.0,0,0.0,0.0,0.0,0,7
12,PwP,6,0,0.0,630.0,315.0,21,6.0,0.0,1.0,1,7
13,Group,6,0,,0.0,0.0,0,0.0,0.0,0.0,0,7
14,PwP,7,0,0.0,750.0,375.0,25,7.0,0.0,1.0,2,7
15,Group,7,0,,0.0,0.0,0,0.0,0.0,0.0,0,7
16,PwP,8,0,0.0,780.0,390.0,26,7.0,0.0,1.0,3,7
17,Group,8,0,,0.0,0.0,0,0.0,0.0,0.0,0,7
18,PwP,9,0,0.0,840.0,420.0,28,9.0,0.0,1.0,3,7
19,Group,9,0,,0.0,0.0,0,0.0,0.0,0.0,0,7
20,PwP,10,0,0.0,930.0,465.0,31,9.0,0.0,1.0,3,7
21,Group,10,2,,480.0,45.0,3,1.0,0.0,0.0,0,7
22,PwP,11,0,0.0,1005.0,495.0,33,10.0,0.0,1.0,3,7
23,Group,11,2,,1200.0,90.0,6,4.0,0.0,0.0,0,7
24,PwP,12,0,0.0,1095.0,540.0,36,11.0,0.0,1.0,3,7
25,Group,12,2,,1920.0,135.0,9,6.0,0.0,0.0,0,7
26,PwP,13,0,0.0,1215.0,600.0,40,14.0,0.0,1.0,3,7
27,Group,13,0,,2640.0,180.0,12,8.0,0.0,0.0,0,7
28,PwP,14,0,0.0,1275.0,630.0,42,14.0,0.0,1.0,3,7
29,Group,14,0,,2640.0,180.0,12,8.0,0.0,0.0,0,7
30,PwP,15,0,0.0,1365.0,675.0,45,15.0,0.0,1.0,3,7
31,Group,15,0,,2640.0,180.0,12,8.0,0.0,0.0,0,7
32,PwP,16,0,0.0,1515.0,750.0,50,18.0,0.0,1.0,3,7
33,Group,16,0,,2640.0,180.0,12,8.0,0.0,0.0,0,7
34,PwP,17,0,0.0,1635.0,810.0,54,21.0,0.0,1.0,3,7
35,Group,17,0,,2640.0,180.0,12,8.0,0.0,0.0,0,7
36,PwP,18,0,0.0,1710.0,855.0,57,23.0,0.0,1.0,3,7
37,Group,18,0,,2640.0,180.0,12,8.0,0.0,0.0,0,7
38,PwP,19,0,0.0,1860.0,930.0,62,24.0,0.0,1.0,3,7
39,Group,19,0,,2640.0,180.0,12,8.0,0.0,0.0,0,7
40,PwP,20,0,0.0,1995.0,990.0,66,25.0,0.0,1.0,2,7
41,Group,20,0,,2640.0,180.0,12,8.0,0.0,0.0,0,7
42,PwP,21,0,0.0,2115.0,1050.0,70,25.0,0.0,1.0,2,7
43,Group,21,0,,2640.0,180.0,12,8.0,0.0,0.0,0,7
44,PwP,22,0,0.0,2235.0,1110.0,74,26.0,0.0,1.0,2,7
45,Group,22,0,,2640.0,180.0,12,8.0,0.0,0.0,0,7
46,PwP,23,0,0.0,2295.0,1140.0,76,27.0,0.0,1.0,2,7
47,Group,23,0,,2640.0,180.0,12,8.0,0.0,0.0,0,7
48,PwP,24,0,0.0,2415.0,1200.0,80,28.0,0.0,1.0,2,7
49,Group,24,1,,3120.0,225.0,15,11.0,0.0,0.0,0,7
50,PwP,25,0,0.0,2535.0,1260.0,84,29.0,0.0,1.0,2,7
51,Group,25,1,,3840.0,270.0,18,13.0,0.0,0.0,0,7
52,PwP,26,0,0.0,2625.0,1305.0,87,30.0,0.0,1.0,2,7
53,Group,26,0,,4560.0,315.0,21,15.0,0.0,0.0,0,7
54,PwP,27,0,0.0,2715.0,1350.0,90,31.0,0.0,1.0,2,7
55,Group,27,0,,4560.0,315.0,21,15.0,0.0,0.0,0,7
56,PwP,28,0,0.0,2745.0,1365.0,91,32.0,0.0,1.0,1,7
57,Group,28,0,,4560.0,315.0,21,15.0,0.0,0.0,0,7
58,PwP,29,0,0.0,2865.0,1425.0,95,33.0,0.0,1.0,1,7
59,Group,29,0,,4560.0,315.0,21,15.0,0.0,0.0,0,7
60,PwP,30,0,0.0,2955.0,1470.0,98,34.0,0.0,1.0,0,7
61,Group,30,0,,4560.0,315.0,21,15.0,0.0,0.0,0,7
62,PwP,31,0,0.0,3075.0,1530.0,102,35.0,0.0,1.0,0,7
63,Group,31,0,,4560.0,315.0,21,15.0,0.0,0.0,0,7
64,PwP,32,0,0.0,3195.0,1590.0,106,37.0,0.0,1.0,0,7
65,Group,32,0,,4560.0,315.0,21,15.0,0.0,0.0,0,7
66,PwP,33,0,0.0,3315.0,1650.0,110,37.0,0.0,1.0,0,7
67,Group,33,0,,4560.0,315.0,21,15.0,0.0,0.0,0,7
68,PwP,34,0,0.0,3465.0,1725.0,115,39.0,0.0,1.0,0,7
69,Group,34,0,,4560.0,315.0,21,15.0,0.0,0.0,0,7
70,PwP,35,0,0.0,3555.0,1770.0,118,40.0,0.0,1.0,1,7
71,Group,35,2,,5280.0,360.0,24,16.0,0.0,0.0,0,7
72,PwP,36,0,0.0,3675.0,1830.0,122,41.0,0.0,1.0,1,7
73,Group,36,2,,6000.0,405.0,27,19.0,0.0,0.0,0,7
74,PwP,37,0,0.0,3765.0,1890.0,126,42.0,0.0,1.0,1,7
75,Group,37,0,,6480.0,435.0,29,20.0,0.0,0.0,0,7
76,PwP,38,0,0.0,3825.0,1920.0,128,42.0,0.0,1.0,1,7
77,Group,38,0,,6480.0,435.0,29,20.0,0.0,0.0,0,7
78,PwP,39,0,0.0,3885.0,1965.0,131,43.0,0.0,1.0,1,7
79,Group,39,0,,6480.0,435.0,29,20.0,0.0,0.0,0,7
80,PwP,40,0,0.0,3975.0,2010.0,134,45.0,0.0,1.0,1,7
81,Group,40,0,,6480.0,435.0,29,20.0,0.0,0.0,0,7
82,PwP,41,0,0.0,4095.0,2070.0,138,45.0,0.0,1.0,1,7
83,Group,41,0,,6480.0,435.0,29,20.0,0.0,0.0,0,7
84,PwP,42,0,0.0,4215.0,2130.0,142,45.0,0.0,1.0,1,7
85,Group,42,0,,6480.0,435.0,29,20.0,0.0,0.0,0,7
86,PwP,43,0,0.0,4365.0,2205.0,147,47.0,0.0,1.0,1,7
87,Group,43,0,,6480.0,435.0,29,20.0,0.0,0.0,0,7
88,PwP,44,0,0.0,4485.0,2265.0,151,49.0,0.0,1.0,1,7
89,Group,44,0,,6480.0,435.0,29,20.0,0.0,0.0,0,7
90,PwP,45,0,0.0,4545.0,2295.0,153,49.0,0.0,1.0,1,7
91,Group,45,1,,7200.0,480.0,32,21.0,0.0,0.0,0,7
92,PwP,46,0,0.0,4680.0,2355.0,157,52.0,0.0,1.0,1,7
93,Group,46,1,,7920.0,525.0,35,22.0,0.0,0.0,0,7
94,PwP,47,0,0.0,4800.0,2415.0,161,54.0,0.0,1.0,1,7
95,Group,47,0,,8400.0,555.0,37,22.0,0.0,0.0,0,7
96,PwP,48,0,0.0,4890.0,2460.0,164,57.0,0.0,1.0,1,7
97,Group,48,0,,8400.0,555.0,37,22.0,0.0,0.0,0,7
98,PwP,49,0,0.0,4980.0,2505.0,167,57.0,0.0,1.0,1,7
99,Group,49,0,,8400.0,555.0,37,22.0,0.0,0.0,0,7
100,PwP,50,0,0.0,5130.0,2580.0,172,58.0,0.0,1.0,1,7
101,Group,50,0,,8400.0,555.0,37,22.0,0.0,0.0,0,7
102,PwP,51,0,0.0,5250.0,2640.0,176,59.0,0.0,1.0,1,7
103,Group,51,0,,8400.0,555.0,37,22.0,0.0,0.0,0,7
0,PwP,0,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
1,Group,0,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
2,PwP,1,0,,90.0,60.0,4,2.0,0.0,0.0,0,8
3,Group,1,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
4,PwP,2,0,,210.0,120.0,8,5.0,0.0,0.0,0,8
5,Group,2,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
6,PwP,3,0,,300.0,165.0,11,7.0,0.0,0.0,0,8
7,Group,3,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
8,PwP,4,0,,360.0,195.0,13,9.0,0.0,0.0,0,8
9,Group,4,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
10,PwP,5,0,,450.0,240.0,16,10.0,0.0,0.0,0,8
11,Group,5,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
12,PwP,6,0,,480.0,255.0,17,10.0,0.0,0.0,0,8
13,Group,6,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
14,PwP,7,0,,600.0,315.0,21,12.0,0.0,0.0,0,8
15,Group,7,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
16,PwP,8,0,,690.0,360.0,24,12.0,0.0,0.0,0,8
17,Group,8,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
18,PwP,9,0,,825.0,420.0,28,15.0,0.0,0.0,0,8
19,Group,9,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
20,PwP,10,0,,945.0,480.0,32,16.0,0.0,0.0,0,8
21,Group,10,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
22,PwP,11,0,,1065.0,540.0,36,17.0,0.0,0.0,0,8
23,Group,11,0,,0.0,0.0,0,0.0,0.0,0.0,0,8
24,PwP,12,0,,1155.0,585.0,39,17.0,0.0,0.0,0,8
25,Group,12,1,,720.0,45.0,3,2.0,0.0,0.0,0,8
26,PwP,13,0,,1275.0,645.0,43,19.0,0.0,0.0,0,8
27,Group,13,1,,1440.0,90.0,6,3.0,0.0,0.0,0,8
28,PwP,14,0,,1365.0,705.0,47,21.0,0.0,0.0,0,8
29,Group,14,0,,2160.0,135.0,9,4.0,0.0,0.0,0,8
30,PwP,15,0,,1485.0,765.0,51,21.0,0.0,0.0,0,8
31,Group,15,0,,2160.0,135.0,9,4.0,0.0,0.0,0,8
32,PwP,16,0,,1575.0,810.0,54,22.0,0.0,0.0,0,8
33,Group,16,0,,2160.0,135.0,9,4.0,0.0,0.0,0,8
34,PwP,17,0,,1665.0,855.0,57,22.0,0.0,0.0,0,8
35,Group,17,0,,2160.0,135.0,9,4.0,0.0,0.0,0,8
36,PwP,18,0,,1815.0,930.0,62,22.0,0.0,0.0,0,8
37,Group,18,0,,2160.0,135.0,9,4.0,0.0,0.0,0,8
38,PwP,19,0,,1935.0,990.0,66,22.0,0.0,0.0,0,8
39,Group,19,0,,2160.0,135.0,9,4.0,0.0,0.0,0,8
40,PwP,20,0,,2025.0,1035.0,69,23.0,0.0,0.0,0,8
41,Group,20,0,,2160.0,135.0,9,4.0,0.0,0.0,0,8
42,PwP,21,0,,2115.0,1080.0,72,24.0,0.0,0.0,0,8
43,Group,21,0,,2160.0,135.0,9,4.0,0.0,0.0,0,8
44,PwP,22,0,,2235.0,1140.0,76,24.0,0.0,0.0,0,8
45,Group,22,0,,2160.0,135.0,9,4.0,0.0,0.0,0,8
46,PwP,23,0,,2355.0,1200.0,80,24.0,0.0,0.0,0,8
47,Group,23,0,,2160.0,135.0,9,4.0,0.0,0.0,0,8
48,PwP,24,0,,2445.0,1260.0,84,25.0,0.0,0.0,0,8
49,Group,24,0,,2160.0,135.0,9,4.0,0.0,0.0,0,8
50,PwP,25,0,,2565.0,1320.0,88,26.0,0.0,0.0,0,8
51,Group,25,0,,2160.0,135.0,9,4.0,0.0,0.0,0,8
52,PwP,26,0,,2685.0,1380.0,92,27.0,0.0,0.0,0,8
53,Group,26,0,,2160.0,135.0,9,4.0,0.0,0.0,0,8
54,PwP,27,0,,2805.0,1440.0,96,28.0,0.0,0.0,0,8
55,Group,27,0,,2160.0,135.0,9,4.0,0.0,0.0,0,8
56,PwP,28,0,,2895.0,1485.0,99,29.0,0.0,0.0,1,8
57,Group,28,1,,2880.0,180.0,12,4.0,0.0,0.0,0,8
58,PwP,29,0,,2985.0,1530.0,102,31.0,0.0,0.0,1,8
59,Group,29,1,,3600.0,225.0,15,6.0,0.0,0.0,0,8
60,PwP,30,0,,3105.0,1590.0,106,31.0,0.0,0.0,1,8
61,Group,30,0,,4080.0,255.0,17,7.0,0.0,0.0,0,8
62,PwP,31,0,,3225.0,1650.0,110,32.0,0.0,0.0,1,8
63,Group,31,0,,4080.0,255.0,17,7.0,0.0,0.0,0,8
64,PwP,32,0,,3315.0,1695.0,113,33.0,0.0,0.0,1,8
65,Group,32,0,,4080.0,255.0,17,7.0,0.0,0.0,0,8
66,PwP,33,0,,3405.0,1740.0,116,34.0,0.0,0.0,1,8
67,Group,33,0,,4080.0,255.0,17,7.0,0.0,0.0,0,8
68,PwP,34,0,,3465.0,1770.0,118,35.0,0.0,0.0,1,8
69,Group,34,0,,4080.0,255.0,17,7.0,0.0,0.0,0,8
70,PwP,35,0,,3525.0,1800.0,120,35.0,0.0,0.0,1,8
71,Group,35,0,,4080.0,255.0,17,7.0,0.0,0.0,0,8
72,PwP,36,0,,3615.0,1845.0,123,36.0,0.0,0.0,1,8
73,Group,36,0,,4080.0,255.0,17,7.0,0.0,0.0,0,8
74,PwP,37,0,,3675.0,1875.0,125,38.0,0.0,0.0,1,8
75,Group,37,0,,4080.0,255.0,17,7.0,0.0,0.0,0,8
76,PwP,38,0,,3765.0,1920.0,128,40.0,0.0,0.0,1,8
77,Group,38,0,,4080.0,255.0,17,7.0,0.0,0.0,0,8
78,PwP,39,0,,3915.0,1995.0,133,41.0,0.0,0.0,1,8
79,Group,39,0,,4080.0,255.0,17,7.0,0.0,0.0,0,8
80,PwP,40,0,,4035.0,2055.0,137,42.0,0.0,0.0,1,8
81,Group,40,1,,4320.0,300.0,20,10.0,0.0,0.0,0,8
82,PwP,41,0,,4095.0,2085.0,139,43.0,0.0,0.0,1,8
83,Group,41,1,,5040.0,345.0,23,12.0,0.0,0.0,0,8
84,PwP,42,0,,4185.0,2130.0,142,45.0,0.0,0.0,1,8
85,Group,42,1,,5760.0,390.0,26,12.0,0.0,0.0,0,8
86,PwP,43,0,,4320.0,2190.0,146,47.0,0.0,0.0,1,8
87,Group,43,0,,6480.0,435.0,29,13.0,0.0,0.0,0,8
88,PwP,44,0,,4380.0,2220.0,148,47.0,0.0,0.0,1,8
89,Group,44,0,,6480.0,435.0,29,13.0,0.0,0.0,0,8
90,PwP,45,0,,4470.0,2265.0,151,47.0,0.0,0.0,1,8
91,Group,45,0,,6480.0,435.0,29,13.0,0.0,0.0,0,8
92,PwP,46,0,,4530.0,2295.0,153,48.0,0.0,0.0,1,8
93,Group,46,0,,6480.0,435.0,29,13.0,0.0,0.0,0,8
94,PwP,47,0,,4620.0,2340.0,156,49.0,0.0,0.0,2,8
95,Group,47,0,,6480.0,435.0,29,13.0,0.0,0.0,0,8
96,PwP,48,0,,4680.0,2370.0,158,49.0,0.0,0.0,2,8
97,Group,48,0,,6480.0,435.0,29,13.0,0.0,0.0,0,8
98,PwP,49,0,,4770.0,2430.0,162,51.0,0.0,0.0,2,8
99,Group,49,0,,6480.0,435.0,29,13.0,0.0,0.0,0,8
100,PwP,50,0,,4890.0,2490.0,166,53.0,0.0,0.0,2,8
101,Group,50,0,,6480.0,435.0,29,13.0,0.0,0.0,0,8
102,PwP,51,0,,5010.0,2550.0,170,55.0,0.0,0.0,2,8
103,Group,51,0,,6480.0,435.0,29,13.0,0.0,0.0,0,8
0,PwP,0,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
1,Group,0,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
2,PwP,1,0,,90.0,45.0,3,2.0,0.0,0.0,0,9
3,Group,1,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
4,PwP,2,0,,180.0,90.0,6,2.0,0.0,0.0,0,9
5,Group,2,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
6,PwP,3,0,,330.0,165.0,11,2.0,0.0,0.0,0,9
7,Group,3,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
8,PwP,4,0,,420.0,210.0,14,2.0,0.0,0.0,0,9
9,Group,4,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
10,PwP,5,0,,510.0,255.0,17,3.0,0.0,0.0,0,9
11,Group,5,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
12,PwP,6,0,,600.0,300.0,20,4.0,0.0,0.0,0,9
13,Group,6,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
14,PwP,7,0,,690.0,345.0,23,6.0,0.0,0.0,0,9
15,Group,7,0,,0.0,0.0,0,0.0,0.0,0.0,0,9
16,PwP,8,0,,780.0,405.0,27,8.0,0.0,0.0,0,9
17,Group,8,1,,720.0,45.0,3,2.0,0.0,0.0,0,9
18,PwP,9,0,,900.0,465.0,31,9.0,0.0,0.0,0,9
19,Group,9,1,,1440.0,90.0,6,5.0,0.0,0.0,0,9
20,PwP,10,0,,990.0,510.0,34,10.0,0.0,0.0,0,9
21,Group,10,0,,1920.0,120.0,8,5.0,0.0,0.0,0,9
22,PwP,11,0,,1110.0,570.0,38,11.0,0.0,0.0,0,9
23,Group,11,0,,1920.0,120.0,8,5.0,0.0,0.0,0,9
24,PwP,12,0,,1170.0,600.0,40,12.0,0.0,0.0,0,9
25,Group,12,0,,1920.0,120.0,8,5.0,0.0,0.0,0,9
26,PwP,13,0,,1335.0,675.0,45,15.0,0.0,0.0,0,9
27,Group,13,0,,1920.0,120.0,8,5.0,0.0,0.0,0,9
28,PwP,14,0,,1455.0,735.0,49,16.0,0.0,0.0,0,9
29,Group,14,0,,1920.0,120.0,8,5.0,0.0,0.0,0,9
30,PwP,15,0,,1545.0,780.0,52,17.0,0.0,0.0,0,9
31,Group,15,0,,1920.0,120.0,8,5.0,0.0,0.0,0,9
32,PwP,16,0,,1695.0,855.0,57,18.0,0.0,0.0,0,9
33,Group,16,0,,1920.0,120.0,8,5.0,0.0,0.0,0,9
34,PwP,17,0,,1815.0,915.0,61,19.0,0.0,0.0,0,9
35,Group,17,1,,2640.0,165.0,11,7.0,0.0,0.0,0,9
36,PwP,18,0,,1905.0,960.0,64,19.0,0.0,0.0,0,9
37,Group,18,1,,3360.0,210.0,14,9.0,0.0,0.0,0,9
38,PwP,19,0,,1995.0,1005.0,67,19.0,0.0,0.0,0,9
39,Group,19,0,,3600.0,225.0,15,10.0,0.0,0.0,0,9
40,PwP,20,0,,2055.0,1035.0,69,19.0,0.0,0.0,0,9
41,Group,20,0,,3600.0,225.0,15,10.0,0.0,0.0,0,9
42,PwP,21,0,,2145.0,1080.0,72,19.0,0.0,0.0,0,9
43,Group,21,0,,3600.0,225.0,15,10.0,0.0,0.0,0,9
44,PwP,22,0,,2205.0,1110.0,74,20.0,0.0,0.0,0,9
45,Group,22,0,,3600.0,225.0,15,10.0,0.0,0.0,0,9
46,PwP,23,0,,2295.0,1170.0,78,21.0,0.0,0.0,0,9
47,Group,23,0,,3600.0,225.0,15,10.0,0.0,0.0,0,9
48,PwP,24,0,,2415.0,1230.0,82,22.0,0.0,0.0,0,9
49,Group,24,0,,3600.0,225.0,15,10.0,0.0,0.0,0,9
50,PwP,25,0,,2550.0,1290.0,86,23.0,0.0,0.0,0,9
51,Group,25,0,,3600.0,225.0,15,10.0,0.0,0.0,0,9
52,PwP,26,0,,2685.0,1350.0,90,24.0,0.0,0.0,0,9
53,Group,26,0,,3600.0,225.0,15,10.0,0.0,0.0,0,9
54,PwP,27,0,,2835.0,1425.0,95,25.0,0.0,0.0,0,9
55,Group,27,0,,3600.0,225.0,15,10.0,0.0,0.0,0,9
56,PwP,28,0,,2955.0,1485.0,99,25.0,0.0,0.0,0,9
57,Group,28,0,,3600.0,225.0,15,10.0,0.0,0.0,0,9
58,PwP,29,0,,3015.0,1515.0,101,26.0,0.0,0.0,0,9
59,Group,29,2,,4320.0,270.0,18,11.0,0.0,0.0,0,9
60,PwP,30,0,,3135.0,1575.0,105,26.0,0.0,0.0,0,9
61,Group,30,2,,5040.0,315.0,21,12.0,0.0,0.0,0,9
62,PwP,31,0,,3255.0,1635.0,109,27.0,0.0,0.0,0,9
63,Group,31,0,,5760.0,360.0,24,13.0,0.0,0.0,0,9
64,PwP,32,0,,3360.0,1680.0,112,28.0,0.0,0.0,0,9
65,Group,32,0,,5760.0,360.0,24,13.0,0.0,0.0,0,9
66,PwP,33,0,,3480.0,1740.0,116,29.0,0.0,0.0,1,9
67,Group,33,0,,5760.0,360.0,24,13.0,0.0,0.0,0,9
68,PwP,34,0,,3540.0,1770.0,118,30.0,0.0,0.0,1,9
69,Group,34,0,,5760.0,360.0,24,13.0,0.0,0.0,0,9
70,PwP,35,0,,3630.0,1815.0,121,31.0,0.0,0.0,1,9
71,Group,35,0,,5760.0,360.0,24,13.0,0.0,0.0,0,9
72,PwP,36,0,,3690.0,1845.0,123,31.0,0.0,0.0,1,9
73,Group,36,0,,5760.0,360.0,24,13.0,0.0,0.0,0,9
74,PwP,37,0,,3780.0,1890.0,126,31.0,0.0,0.0,1,9
75,Group,37,0,,5760.0,360.0,24,13.0,0.0,0.0,0,9
76,PwP,38,0,,3960.0,1965.0,131,34.0,0.0,0.0,1,9
77,Group,38,0,,5760.0,360.0,24,13.0,0.0,0.0,0,9
78,PwP,39,0,,4050.0,2010.0,134,35.0,0.0,0.0,1,9
79,Group,39,1,,6480.0,405.0,27,16.0,0.0,0.0,0,9
80,PwP,40,0,,4140.0,2070.0,138,36.0,0.0,0.0,1,9
81,Group,40,1,,7200.0,450.0,30,18.0,0.0,0.0,0,9
82,PwP,41,0,,4230.0,2115.0,141,37.0,0.0,0.0,1,9
83,Group,41,0,,7920.0,495.0,33,20.0,0.0,0.0,0,9
84,PwP,42,0,,4380.0,2190.0,146,38.0,0.0,0.0,1,9
85,Group,42,0,,7920.0,495.0,33,20.0,0.0,0.0,0,9
86,PwP,43,0,,4470.0,2235.0,149,39.0,0.0,0.0,1,9
87,Group,43,0,,7920.0,495.0,33,20.0,0.0,0.0,0,9
88,PwP,44,0,,4590.0,2295.0,153,39.0,0.0,0.0,1,9
89,Group,44,0,,7920.0,495.0,33,20.0,0.0,0.0,0,9
90,PwP,45,0,,4650.0,2325.0,155,41.0,0.0,0.0,1,9
91,Group,45,0,,7920.0,495.0,33,20.0,0.0,0.0,0,9
92,PwP,46,0,,4710.0,2355.0,157,41.0,0.0,0.0,1,9
93,Group,46,0,,7920.0,495.0,33,20.0,0.0,0.0,0,9
94,PwP,47,0,,4815.0,2400.0,160,43.0,0.0,0.0,2,9
95,Group,47,0,,7920.0,495.0,33,20.0,0.0,0.0,0,9
96,PwP,48,0,,4920.0,2445.0,163,45.0,0.0,0.0,2,9
97,Group,48,0,,7920.0,495.0,33,20.0,0.0,0.0,0,9
98,PwP,49,0,,5010.0,2490.0,166,47.0,0.0,0.0,2,9
99,Group,49,0,,7920.0,495.0,33,20.0,0.0,0.0,0,9
100,PwP,50,0,,5160.0,2565.0,171,48.0,0.0,0.0,2,9
101,Group,50,0,,7920.0,495.0,33,20.0,0.0,0.0,0,9
102,PwP,51,0,,5250.0,2610.0,174,49.0,0.0,0.0,2,9
103,Group,51,0,,7920.0,495.0,33,20.0,0.0,0.0,0,9
